key,year,venue,pub_type,title,authors
conf/wsdm/0001WZH24,2024,WSDM,inproceedings,TTC-QuAli: A Text-Table-Chart Dataset for Multimodal Quantity Alignment.,Haoyu Dong 0001|Haochen Wang|Anda Zhou|Yue Hu 0002
conf/wsdm/0001S22,2022,WSDM,inproceedings,How Do You Test a Test?: A Multifaceted Examination of Significance Tests.,Nicola Ferro 0001|Mark Sanderson
conf/wsdm/00440MC022,2022,WSDM,inproceedings,MotifClass: Weakly Supervised Text Classification with Higher-order Metadata Information.,Yu Zhang 0044|Shweta Garg 0004|Yu Meng 0001|Xiusi Chen|Jiawei Han 0001
conf/wsdm/DengSZ0023,2023,WSDM,inproceedings,S2TUL: A Semi-Supervised Framework for Trajectory-User Linking.,Liwei Deng 0001|Hao Sun 0015|Yan Zhao 0008|Shuncheng Liu 0001|Kai Zheng 0001
conf/wsdm/ZhouZZWJ022,2022,WSDM,inproceedings,C²-CRS: Coarse-to-Fine Contrastive Learning for Conversational Recommender System.,Yuanhang Zhou|Kun Zhou 0002|Wayne Xin Zhao|Cheng Wang|Peng Jiang|He Hu 0001
conf/wsdm/HeZLC20,2020,WSDM,inproceedings,Consistency-Aware Recommendation for User-Generated Item List Continuation.,Yun He 0001|Yin Zhang 0011|Weiwen Liu|James Caverlee
conf/wsdm/MaoWXLW20,2020,WSDM,inproceedings,MRAEA: An Efficient and Robust Entity Alignment Approach for Cross-lingual Knowledge Graph.,Xin Mao|Wenting Wang|Huimin Xu|Man Lan|Yuanbin Wu
conf/wsdm/ParaparR21,2021,WSDM,inproceedings,Diverse User Preference Elicitation with Multi-Armed Bandits.,Javier Parapar|Filip Radlinski
conf/wsdm/Katsogiannis-Meimarakis23,2023,WSDM,inproceedings,Data Democratisation with Deep Learning: The Anatomy of a Natural Language Data Interface.,George Katsogiannis-Meimarakis|Mike Xydas|Georgia Koutrika
conf/wsdm/BautistaBBS24,2024,WSDM,inproceedings,MAD: Multi-Scale Anomaly Detection in Link Streams.,Esteban Bautista|Laurent Brisson|C|Gr
conf/wsdm/LiT18,2018,WSDM,inproceedings,"Network Science of Teams: Characterization, Prediction, and Optimization.",Liangyue Li|Hanghang Tong
conf/wsdm/DessiKMPS21,2021,WSDM,inproceedings,L2D 2021: First International Workshop on Enabling Data-Driven Decisions from Learning on the Web.,Danilo Dess|Tanja K|Mirko Marras|Elvira Popescu|Harald Sack
conf/wsdm/YanBZLL24,2024,WSDM,inproceedings,Towards Alignment-Uniformity Aware Representation in Graph Contrastive Learning.,Rong Yan|Peng Bao|Xiao Zhang|Zhongyi Liu 0002|Hui Liu
conf/wsdm/NguyenTPN22,2022,WSDM,inproceedings,Node Co-occurrence based Graph Neural Networks for Knowledge Graph Link Prediction.,Dai Quoc Nguyen|Vinh Tong|Dinh Q. Phung|Dat Quoc Nguyen
conf/wsdm/ZhouSZH18,2018,WSDM,inproceedings,Predicting Multi-step Citywide Passenger Demands Using Attention-based Neural Networks.,Xian Zhou 0003|Yanyan Shen|Yanmin Zhu 0006|Linpeng Huang
conf/wsdm/WangDZZC20,2020,WSDM,inproceedings,Key Opinion Leaders in Recommendation Systems: Opinion Elicitation and Diffusion.,Jianling Wang|Kaize Ding|Ziwei Zhu 0001|Yin Zhang 0011|James Caverlee
conf/wsdm/Lin0HKDW24,2024,WSDM,inproceedings,Pre-trained Recommender Systems: A Causal Debiasing Perspective.,Ziqian Lin|Hao Ding 0003|Trong Nghia Hoang|Branislav Kveton|Anoop Deoras|Hao Wang 0014
conf/wsdm/WangNWYL20,2020,WSDM,inproceedings,Deep Learning for Anomaly Detection.,Ruoying Wang|Kexin Nie|Tie Wang|Yang Yang 0095|Bo Long
conf/wsdm/DaiJLW22,2022,WSDM,inproceedings,Towards Robust Graph Neural Networks for Noisy Graphs with Sparse Labels.,Enyan Dai|Wei Jin 0009|Hui Liu 0031|Suhang Wang
conf/wsdm/XuRKKA21,2021,WSDM,inproceedings,Theoretical Understandings of Product Embedding for E-commerce Machine Learning.,Da Xu|Chuanwei Ruan|Evren K|Sushant Kumar|Kannan Achan
conf/wsdm/GhoshRW23,2023,WSDM,inproceedings,CoQEx: Entity Counts Explained.,Shrestha Ghosh|Simon Razniewski|Gerhard Weikum
conf/wsdm/LiL0RCR21,2021,WSDM,inproceedings,Abstractive Opinion Tagging.,Qintong Li|Piji Li|Xinyi Li 0001|Zhaochun Ren|Zhumin Chen|Maarten de Rijke
conf/wsdm/HeL0ZW21,2021,WSDM,inproceedings,Improving Multi-hop Knowledge Base Question Answering by Learning Intermediate Supervision Signals.,Gaole He|Yunshi Lan|Jing Jiang 0001|Wayne Xin Zhao|Ji-Rong Wen
conf/wsdm/SuY0Z23,2023,WSDM,inproceedings,Mining User-aware Multi-relations for Fake News Detection in Large Scale Online Social Networks.,Xing Su 0006|Jian Yang 0001|Jia Wu 0001|Yuchen Zhang
conf/wsdm/DeshpandeMDS21,2021,WSDM,inproceedings,Long Horizon Forecasting with Temporal Point Processes.,Prathamesh Deshpande|Kamlesh Marathe|Abir De|Sunita Sarawagi
conf/wsdm/RezvaniWL18,2018,WSDM,inproceedings,FACH: Fast Algorithm for Detecting Cohesive Hierarchies of Communities in Large Networks.,Mojtaba Rezvani|Qing Wang 0002|Weifa Liang
conf/wsdm/0001ZM22,2022,WSDM,inproceedings,Fast Learning of MNL Model from General Partial Rankings with Application to Network Formation Modeling.,Jiaqi Ma 0001|Xingjian Zhang 0002|Qiaozhu Mei
conf/wsdm/Zarate-CartasM24,2024,WSDM,inproceedings,Automatic Extraction of Patterns in Digital News Articles of Femicides occurred in Mexico by Text Mining Techniques.,Jonathan Z|Alejandro Molina-Villegas
conf/wsdm/WangZZLY21,2021,WSDM,inproceedings,Modeling Inter-station Relationships with Attentive Temporal Graph Convolutional Network for Air Quality Prediction.,Chunyang Wang 0001|Yanmin Zhu 0006|Tianzi Zang|Haobing Liu 0001|Jiadi Yu
conf/wsdm/Escobar-Turriza24,2024,WSDM,inproceedings,Genomic-World Fungi Data: Synteny Part.,Pedro Escobar-Turriza|Luis Mu|Alejandro Pereira-Santana
conf/wsdm/QiuDMLWT18,2018,WSDM,inproceedings,"Network Embedding as Matrix Factorization: Unifying DeepWalk, LINE, PTE, and node2vec.",Jiezhong Qiu|Yuxiao Dong|Hao Ma 0001|Jian Li 0015|Kuansan Wang|Jie Tang 0001
conf/wsdm/GabertPC21,2021,WSDM,inproceedings,A Unifying Framework to Identify Dense Subgraphs on Streams: Graph Nuclei to Hypergraph Cores.,Kasimir Gabert|Ali Pinar
conf/wsdm/SuHLZM18,2018,WSDM,inproceedings,"User Intent, Behaviour, and Perceived Satisfaction in Product Search.",Ning Su|Jiyin He|Yiqun Liu 0001|Min Zhang 0006|Shaoping Ma
conf/wsdm/YangWDW21,2021,WSDM,inproceedings,Explanation as a Defense of Recommendation.,Aobo Yang|Nan Wang|Hongbo Deng|Hongning Wang
conf/wsdm/WangZKH24,2024,WSDM,inproceedings,Cost-Effective Active Learning for Bid Exploration in Online Advertising.,Zixiao Wang 0007|Zhenzhe Zheng 0001|Yanrong Kang|Jiani Huang
conf/wsdm/ZhangJBM19,2019,WSDM,inproceedings,,Yating Zhang|Adam Jatowt|Sourav S. Bhowmick|Yuji Matsumoto 0001
conf/wsdm/0004W0Y24,2024,WSDM,inproceedings,DeSCo: Towards Generalizable and Scalable Deep Subgraph Counting.,Tianyu Fu 0004|Chiyue Wei|Yu Wang 0002|Rex Ying
conf/wsdm/ChenHXWXL23,2023,WSDM,inproceedings,Heterogeneous Graph Contrastive Learning for Recommendation.,Mengru Chen|Chao Huang 0001|Lianghao Xia|Wei Wei 0027|Yong Xu 0007|Ronghua Luo
conf/wsdm/0001LP023,2023,WSDM,inproceedings,A Tutorial on Domain Generalization.,Jindong Wang 0001|Haoliang Li|Sinno Jialin Pan|Xing Xie 0001
conf/wsdm/LuoDWBYX24,2024,WSDM,inproceedings,An Interpretable Brain Graph Contrastive Learning Framework for Brain Disorder Analysis.,Xuexiong Luo|Guangwei Dong|Jia Wu 0001|Amin Beheshti|Jian Yang 0001|Shan Xue 0001
conf/wsdm/DengD0W24,2024,WSDM,inproceedings,CL4DIV: A Contrastive Learning Framework for Search Result Diversification.,Zhirui Deng|Zhicheng Dou|Yutao Zhu 0001|Ji-Rong Wen
conf/wsdm/Montazeralghaem22,2022,WSDM,inproceedings,Learning Relevant Questions for Conversational Product Search using Deep Reinforcement Learning.,Ali Montazeralghaem|James Allan 0001
conf/wsdm/BhargavSK22,2022,WSDM,inproceedings,'It's on the tip of my tongue': A new Dataset for Known-Item Retrieval.,Samarth Bhargav 0001|Georgios Sidiropoulos|Evangelos Kanoulas
conf/wsdm/ChienS24,2024,WSDM,inproceedings,Customized and Robust Deep Neural Network Watermarking.,Tzu-Yun Chien|Chih-Ya Shen
conf/wsdm/XuMMSK21,2021,WSDM,inproceedings,Split-Treatment Analysis to Rank Heterogeneous Causal Effects for Prospective Interventions.,Yanbo Xu|Divyat Mahajan|Liz Manrao|Amit Sharma 0007|Emre Kiciman
conf/wsdm/MalhotraWSA022,2022,WSDM,inproceedings,Speaker and Time-aware Joint Contextual Learning for Dialogue-act Classification in Counselling Conversations.,Ganeshan Malhotra|Abdul Waheed|Aseem Srivastava|Md. Shad Akhtar|Tanmoy Chakraborty 0002
conf/wsdm/WangZS22,2022,WSDM,inproceedings,Profiling the Design Space for Graph Neural Networks based Collaborative Filtering.,Zhenyi Wang|Huan Zhao 0002|Chuan Shi 0001
conf/wsdm/KashinskayaSA19,2019,WSDM,inproceedings,Spring-Electrical Models For Link Prediction.,Yana Kashinskaya|Egor Samosvat|Akmal Artikov
conf/wsdm/YuanYWZHW23,2023,WSDM,inproceedings,Federated Unlearning for On-Device Recommendation.,Wei Yuan 0003|Hongzhi Yin|Fangzhao Wu|Shijie Zhang|Tieke He|Hao Wang 0005
conf/wsdm/ShuangP24,2024,WSDM,inproceedings,Using Causal Inference to Solve Uncertainty Issues in Dataset Shift.,Song Shuang|Muhammad Syafiq Bin Mohd Pozi
conf/wsdm/TangLHWS22,2022,WSDM,inproceedings,Friend Story Ranking with Edge-Contextual Local Graph Convolutions.,Xianfeng Tang|Yozen Liu|Xinran He|Suhang Wang|Neil Shah
conf/wsdm/DizajiYH18,2018,WSDM,inproceedings,Joint Generative-Discriminative Aggregation Model for Multi-Option Crowd Labels.,Kamran Ghasedi Dizaji|Yanhua Yang|Heng Huang 0001
conf/wsdm/00010L23,2023,WSDM,inproceedings,Recent Advances on Deep Learning based Knowledge Tracing.,Zitao Liu 0001|Jiahao Chen 0006|Weiqi Luo 0002
conf/wsdm/ShinKLBX19,2019,WSDM,inproceedings,Visualizing Graph Differences from Social Media Streams.,Minjeong Shin|Dongwoo Kim 0002|Jae Hee Lee 0003|Umanga Bista|Lexing Xie
conf/wsdm/HarandizadehPM22,2022,WSDM,inproceedings,Keyword Assisted Embedded Topic Model.,Bahareh Harandizadeh|J. Hunter Priniski|Fred Morstatter
conf/wsdm/CMR24,2024,WSDM,inproceedings,Augmenting Keyword-based Search in Mobile Applications Using LLMs.,Harikrishnan C|Giridhar Sreenivasa Murthy|Kumar Rangarajan
conf/wsdm/KanatsoulisS22,2022,WSDM,inproceedings,GAGE: Geometry Preserving Attributed Graph Embeddings.,Charilaos I. Kanatsoulis|Nicholas D. Sidiropoulos
conf/wsdm/SeolGLP24,2024,WSDM,inproceedings,Proxy-based Item Representation for Attribute and Context-aware Recommendation.,Jinseok Seol|Minseok Gang|Sang-goo Lee|Jaehui Park
conf/wsdm/TangYLWL23,2023,WSDM,inproceedings,Graph Neural Networks with Interlayer Feature Representation for Image Super-Resolution.,Shenggui Tang|Kaixuan Yao|Jianqing Liang|Zhiqiang Wang 0005|Jiye Liang
conf/wsdm/Gondara0C22,2022,WSDM,inproceedings,Differentially Private Ensemble Classifiers for Data Streams.,Lovedeep Gondara|Ke Wang 0001|Ricardo Silva Carvalho
conf/wsdm/BiDFWHZ23,2023,WSDM,inproceedings,MM-GNN: Mix-Moment Graph Neural Network towards Modeling Neighborhood Feature Distribution.,Wendong Bi|Lun Du|Qiang Fu 0015|Yanlin Wang 0001|Shi Han|Dongmei Zhang 0001
conf/wsdm/HuL18,2018,WSDM,inproceedings,Collaborative Filtering via Additive Ordinal Regression.,Jun Hu|Ping Li 0001
conf/wsdm/VassoyRSA19,2019,WSDM,inproceedings,Time is of the Essence: A Joint Hierarchical RNN and Point Process Model for Time and Item Predictions.,Bj|Massimiliano Ruocco|Eliezer de Souza da Silva|Erlend Aune
conf/wsdm/LiDSC21,2021,WSDM,inproceedings,FluxEV: A Fast and Effective Unsupervised Framework for Time-Series Anomaly Detection.,Jia Li 0014|Shimin Di|Yanyan Shen|Lei Chen 0002
conf/wsdm/AlsuhaibaniZRJX24,2024,WSDM,inproceedings,IDoFew: Intermediate Training Using Dual-Clustering in Language Models for Few Labels Text Classification.,Abdullah Alsuhaibani|Hamad Zogan|Imran Razzak|Shoaib Jameel|Guandong Xu
conf/wsdm/ChinCC22,2022,WSDM,inproceedings,The Datasets Dilemma: How Much Do We Really Know About Recommendation Datasets?,Jin Yao Chin|Yile Chen 0001|Gao Cong
conf/wsdm/CeccarelloPP18,2018,WSDM,inproceedings,Fast Coreset-based Diversity Maximization under Matroid Constraints.,Matteo Ceccarello|Andrea Pietracaprina|Geppino Pucci
conf/wsdm/WangZS21,2021,WSDM,inproceedings,Modeling Context Pair Interaction for Pairwise Tasks on Graphs.,Zhen Wang 0041|Bo Zong|Huan Sun 0001
conf/wsdm/LiJJW19,2019,WSDM,inproceedings,CORALS: Who Are My Potential New Customers? Tapping into the Wisdom of Customers' Decisions.,Ruirui Li 0002|Jyun-Yu Jiang|Chelsea J.-T. Ju|Wei Wang 0010
conf/wsdm/0003ZS021,2021,WSDM,inproceedings,Combating Selection Biases in Recommender Systems with a Few Unbiased Ratings.,Xiaojie Wang 0003|Rui Zhang 0003|Yu Sun 0021|Jianzhong Qi 0001
conf/wsdm/LiG0LWC23,2023,WSDM,inproceedings,SGCCL: Siamese Graph Contrastive Consensus Learning for Personalized Recommendation.,Boyu Li 0003|Ting Guo 0005|Xingquan Zhu 0001|Qian Li 0003|Yang Wang 0002|Fang Chen 0001
conf/wsdm/YangQSYY22,2022,WSDM,inproceedings,Lightweight Composite Re-Ranking for Efficient Keyword Search with BERT.,Yingrui Yang|Yifan Qiao 0001|Jinjin Shao|Xifeng Yan|Tao Yang 0009
conf/wsdm/CraneLSV24,2024,WSDM,inproceedings,Overlapping and Robust Edge-Colored Clustering in Hypergraphs.,Alex Crane|Brian Lavallee|Blair D. Sullivan|Nate Veldt
conf/wsdm/GilotteCNAD18,2018,WSDM,inproceedings,Offline A/B Testing for Recommender Systems.,Alexandre Gilotte|Cl|Thomas Nedelec|Alexandre Abraham|Simon Doll
conf/wsdm/JosifoskiPPJ019,2019,WSDM,inproceedings,Crosslingual Document Embedding as Reduced-Rank Ridge Regression.,Martin Josifoski|Ivan S. Paskov|Hristo S. Paskov|Martin Jaggi|Robert West 0001
conf/wsdm/ChengG021,2021,WSDM,inproceedings,Long-Term Effect Estimation with Surrogate Representation.,Lu Cheng 0001|Ruocheng Guo|Huan Liu 0001
conf/wsdm/0009KMZ23,2023,WSDM,inproceedings,AgAsk: A Conversational Search Agent for Answering Agricultural Questions.,Hang Li 0009|Bevan Koopman|Ahmed Mourad|Guido Zuccon
conf/wsdm/MaKWWL19,2019,WSDM,inproceedings,Gated Attentive-Autoencoder for Content-Aware Recommendation.,Chen Ma 0001|Peng Kang|Bin Wu 0019|Qinglong Wang 0003|Xue Liu 0001
conf/wsdm/WeiZLZZ23,2023,WSDM,inproceedings,AntTS: A Toolkit for Time Series Forecasting in Industrial Scenarios.,Jianping Wei|Zhibo Zhu|Ziqi Liu|Zhiqiang Zhang 0012|Jun Zhou 0011
conf/wsdm/DingZCWZD23,2023,WSDM,inproceedings,"DistriBayes: A Distributed Platform for Learning, Inference and Attribution on Large Scale Bayesian Network.",Yi Ding 0006|Jun Zhou 0011|Qing Cui|Lin Wang 0098|Mengqi Zhang 0003|Yang Dong
conf/wsdm/KeGSC22,2022,WSDM,inproceedings,"ConsistSum: Unsupervised Opinion Summarization with the Consistency of Aspect, Sentiment and Semantic.",Wenjun Ke 0002|Jinhua Gao|Huawei Shen|Xueqi Cheng
conf/wsdm/YangSS22,2022,WSDM,inproceedings,Graph Neural Networks for the Global Economy with Microsoft DeepGraph.,Jaewon Yang|Baoxu Shi|Alex Samylkin
conf/wsdm/KenthapadiMT19,2019,WSDM,inproceedings,Privacy-preserving Data Mining in Industry.,Krishnaram Kenthapadi|Ilya Mironov|Abhradeep Guha Thakurta
conf/wsdm/RenZZYLL22,2022,WSDM,inproceedings,A Simple but Effective Bidirectional Framework for Relational Triple Extraction.,Feiliang Ren|Longhui Zhang|Xiaofeng Zhao|Shujuan Yin|Shilei Liu|Bochao Li
conf/wsdm/ZhuRSZE019,2019,WSDM,inproceedings,Integrating Local Context and Global Cohesiveness for Open Information Extraction.,Qi Zhu 0008|Xiang Ren 0001|Jingbo Shang|Yu Zhang 0044|Ahmed El-Kishky|Jiawei Han 0001
conf/wsdm/WangD023,2023,WSDM,inproceedings,Heterogeneous Graph-based Context-aware Document Ranking.,Shuting Wang 0002|Zhicheng Dou|Yutao Zhu 0001
conf/wsdm/Liu0HHH20,2020,WSDM,inproceedings,Athena: A Ranking Enabled Scholarly Search System.,Junfeng Liu|Shuai Ma 0001|Renjun Hu|Chunming Hu|Jinpeng Huai
conf/wsdm/YangWDSNE19,2019,WSDM,inproceedings,More Than Just Words: Modeling Non-Textual Characteristics of Podcasts.,Longqi Yang 0001|Yu Wang|Drew Dunne|Michael Sobolev|Mor Naaman|Deborah Estrin
conf/wsdm/ZhengWGS0K21,2021,WSDM,inproceedings,Scalable Graph Neural Networks with Deep Graph Library.,Da Zheng 0004|Minjie Wang|Quan Gan|Xiang Song 0003|Zheng Zhang 0001|George Karypis
conf/wsdm/ZhuoZYZH22,2022,WSDM,inproceedings,A Neighborhood-Attention Fine-grained Entity Typing for Knowledge Graph Completion.,Jianhuan Zhuo|Qiannan Zhu|Yinliang Yue|Yuhong Zhao|Weisi Han
conf/wsdm/DongLL022,2022,WSDM,inproceedings,Combinatorial Bandits under Strategic Manipulations.,Jing Dong 0008|Ke Li|Shuai Li 0010|Baoxiang Wang 0001
conf/wsdm/ZhangY0L24,2024,WSDM,inproceedings,Defense Against Model Extraction Attacks on Recommender Systems.,Sixiao Zhang|Hongzhi Yin|Hongxu Chen 0002|Cheng Long 0001
conf/wsdm/SchnabelBJ19,2019,WSDM,inproceedings,Shaping Feedback Data in Recommender Systems with Interventions Based on Information Foraging Theory.,Tobias Schnabel|Paul N. Bennett|Thorsten Joachims
conf/wsdm/AriannezhadLSR23,2023,WSDM,inproceedings,A Personalized Neighborhood-based Model for Within-basket Recommendation in Grocery Shopping.,Mozhdeh Ariannezhad|Ming Li 0068|Sebastian Schelter|Maarten de Rijke
conf/wsdm/ZhangBP24,2024,WSDM,inproceedings,Maximizing Malicious Influence in Node Injection Attack.,Xiao Zhang|Peng Bao|Shirui Pan
conf/wsdm/ZhuCLLZ24,2024,WSDM,inproceedings,Dance with Labels: Dual-Heterogeneous Label Graph Interaction for Multi-intent Spoken Language Understanding.,Zhihong Zhu|Xuxin Cheng|Hongxiang Li 0004|Yaowei Li 0001|Yuexian Zou
conf/wsdm/LiuQZKC23,2023,WSDM,inproceedings,MMBench: The Match Making Benchmark.,Yongsheng Liu|Yanxing Qi|Jiangwei Zhang|Connie Kou|Qiaolin Chen
conf/wsdm/WangX0ZZ21,2021,WSDM,inproceedings,AutoCite: Multi-Modal Representation Fusion for Contextual Citation Generation.,Qingqin Wang|Yun Xiong|Yao Zhang 0009|Jiawei Zhang 0001|Yangyong Zhu
conf/wsdm/ChengG022a,2022,WSDM,inproceedings,Causal Mediation Analysis with Hidden Confounders.,Lu Cheng 0001|Ruocheng Guo|Huan Liu 0001
conf/wsdm/ChenDZZ23,2023,WSDM,inproceedings,Adversarial Autoencoder for Unsupervised Time Series Anomaly Detection and Interpretation.,Xuanhao Chen 0001|Liwei Deng 0001|Yan Zhao 0008|Kai Zheng 0001
conf/wsdm/DaiQZ20,2020,WSDM,inproceedings,Joint Recognition of Names and Publications in Academic Homepages.,Yimeng Dai|Jianzhong Qi 0001|Rui Zhang 0003
conf/wsdm/ZhangXZ20,2020,WSDM,inproceedings,Nearly Linear Time Algorithm for Mean Hitting Times of Random Walks on a Graph.,Zuobai Zhang|Wanyue Xu|Zhongzhi Zhang
conf/wsdm/LiuLZXT19,2019,WSDM,inproceedings,Spiral of Silence in Recommender Systems.,Dugang Liu|Chen Lin 0001|Zhilin Zhang 0001|Yanghua Xiao|Hanghang Tong
conf/wsdm/0002PZKFL21,2021,WSDM,inproceedings,DeepLight: Deep Lightweight Feature Interactions for Accelerating CTR Predictions in Ad Serving.,Wei Deng 0002|Junwei Pan|Tian Zhou 0006|Deguang Kong|Aaron Flores 0001|Guang Lin 0001
conf/wsdm/ZhangWLTZ24,2024,WSDM,inproceedings,IncMSR: An Incremental Learning Approach for Multi-Scenario Recommendation.,Kexin Zhang 0007|Yichao Wang 0002|Xiu Li 0001|Ruiming Tang|Rui Zhang 0003
conf/wsdm/MerchantM023,2023,WSDM,inproceedings,Graph Summarization via Node Grouping: A Spectral Algorithm.,Arpit Merchant|Michael Mathioudakis|Yanhao Wang 0001
conf/wsdm/HuangZKW24,2024,WSDM,inproceedings,From Second to First: Mixed Censored Multi-Task Learning for Winning Price Prediction.,Jiani Huang|Zhenzhe Zheng 0001|Yanrong Kang|Zixiao Wang 0007
conf/wsdm/WangTHH22,2022,WSDM,inproceedings,Hierarchical Imitation Learning via Subgoal Representation Learning for Dynamic Treatment Recommendation.,Lu Wang|Ruiming Tang|Xiaofeng He|Xiuqiang He 0001
conf/wsdm/HuertasS24,2024,WSDM,inproceedings,Profiling Urban Mobility Patterns with High Spatial and Temporal Resolution: A Deep Dive into Cellphone Geo-position Data.,Jos|Luisa Fernanda Chaparro Sierra
conf/wsdm/LiWM20,2020,WSDM,inproceedings,Time Interval Aware Self-Attention for Sequential Recommendation.,Jiacheng Li 0003|Yujie Wang|Julian J. McAuley
conf/wsdm/WangJLZ23,2023,WSDM,inproceedings,Improving News Recommendation with Channel-Wise Dynamic Representations and Contrastive User Modeling.,Jingkun Wang|Yongtao Jiang|Haochen Li 0001|Wen Zhao 0008
conf/wsdm/0025LHZ23,2023,WSDM,inproceedings,Dependency-aware Self-training for Entity Alignment.,Bing Liu 0025|Tiancheng Lan|Wen Hua|Guido Zuccon
conf/wsdm/LuoM22,2022,WSDM,inproceedings,RLMob: Deep Reinforcement Learning for Successive Mobility Prediction.,Ziyan Luo|Congcong Miao
conf/wsdm/CinusBMP21,2021,WSDM,inproceedings,WoMG: A Library for Word-of-Mouth Cascades Generation.,Federico Cinus|Francesco Bonchi|Corrado Monti|Andr
conf/wsdm/DengYKS23,2023,WSDM,inproceedings,Zero to Hero: Exploiting Null Effects to Achieve Variance Reduction in Experiments with One-sided Triggering.,Alex Deng|Lo-Hua Yuan|Naoya Kanai|Alexandre Salama-Manteau
conf/wsdm/FanARHYG19,2019,WSDM,inproceedings,DAPA: The WSDM 2019 Workshop on Deep Matching in Practical Applications.,Yixing Fan|Qingyao Ai|Zhaochun Ren|Liangjie Hong|Dawei Yin 0001|Jiafeng Guo
conf/wsdm/ChenBCJBC19,2019,WSDM,inproceedings,Top-K Off-Policy Correction for a REINFORCE Recommender System.,Minmin Chen|Alex Beutel|Paul Covington|Sagar Jain|Francois Belletti|Ed H. Chi
